employee_id,name,age,gender,department,region,category,salary,sales,experience_years,join_date,performance_score,email,status
451,Arjun Naidu,53.0,Female,Sales,North,B,135188.0,82580,31,2016-10-07,2.3,arjun.naidu451@example.com,Active
452,Meera Patel,47.0,Female,Operations,North,C,42594.0,38777,9,2025-07-24,2.6,meera.patel452@example.com,Inactive
453,Akash Sharma,32.0,Female,Operations,North,A,129818.0,74686,18,2018-04-28,2.7,akash.sharma453@example.com,Inactive
454,Ananya Patel,26.0,Female,Finance,South,C,77355.0,34149,4,2018-08-20,3.2,ananya.patel454@example.com,Active
455,Akash Reddy,55.0,Male,Finance,West,C,90188.0,66165,0,2015-04-14,3.5,akash.reddy455@example.com,Inactive
456,Harsha Das,40.0,Female,Marketing,South,B,148218.0,11045,13,2024-06-14,4.9,harsha.das456@example.com,Inactive
457,Sai Naidu,,Female,Sales,South,B,113821.0,96959,28,2017-10-05,1.6,sai.naidu457@example.com,Active
458,Kiran Sharma,34.0,Female,Finance,East,C,35915.0,96016,12,2018-11-06,1.2,kiran.sharma458@example.com,Inactive
459,Riya Naidu,46.0,Male,Finance,West,B,44077.0,16871,24,2015-04-27,2.3,riya.naidu459@example.com,Active
460,Kiran Naidu,43.0,Female,Operations,North,C,43102.0,51098,2,2023-12-14,1.1,kiran.naidu460@example.com,Active
461,Ananya Gupta,40.0,Male,HR,East,C,127296.0,54026,29,2022-10-08,1.9,ananya.gupta461@example.com,Active
462,Akash Rao,24.0,Male,Marketing,South,A,67689.0,23318,33,2021-08-30,1.4,akash.rao462@example.com,Inactive
463,Divya Kumar,26.0,Female,Finance,West,B,110182.0,59944,17,2020-12-09,3.6,divya.kumar463@example.com,Inactive
464,Harsha Gupta,57.0,Female,HR,North,A,57147.0,99409,7,2016-01-16,1.1,harsha.gupta464@example.com,Active
465,Keerthi Singh,46.0,Male,Sales,North,B,107342.0,28116,31,2016-02-22,1.6,keerthi.singh465@example.com,Active
466,Sai Patel,35.0,Male,HR,West,A,88660.0,59392,1,2019-03-21,4.5,sai.patel466@example.com,Inactive
467,Rohit Kumar,21.0,Male,Finance,East,C,146782.0,39347,7,2017-01-28,1.1,rohit.kumar467@example.com,Inactive
468,Ananya Das,54.0,Female,Marketing,West,A,114468.0,79789,27,2018-08-31,3.9,ananya.das468@example.com,Active
469,Aditya Naidu,33.0,Female,Finance,South,A,56969.0,81552,25,2020-12-25,3.1,aditya.naidu469@example.com,Inactive
470,Charan Naidu,60.0,Female,IT,North,B,109541.0,53872,28,2015-04-08,4.9,charan.naidu470@example.com,Inactive
471,Priya Singh,23.0,Male,Sales,North,C,34168.0,97625,30,2024-10-23,3.8,priya.singh471@example.com,Inactive
472,Sneha Naidu,25.0,Male,HR,North,B,142622.0,93336,22,2015-03-06,4.7,sneha.naidu472@example.com,Inactive
473,Bhavana Naidu,33.0,Female,Marketing,West,A,85163.0,84087,6,2017-06-01,2.9,bhavana.naidu473@example.com,Inactive
474,Rohit Reddy,44.0,Male,Operations,West,B,38935.0,59418,28,2025-03-10,1.4,rohit.reddy474@example.com,Active
475,Keerthi Singh,53.0,Male,IT,South,B,,6049,27,2017-06-09,3.9,keerthi.singh475@example.com,Inactive
476,Varun Verma,39.0,Male,Marketing,North,C,111103.0,97189,19,2023-07-16,1.2,varun.verma476@example.com,Inactive
477,Pooja Singh,54.0,Female,Sales,North,A,102773.0,5475,0,2021-02-03,3.8,pooja.singh477@example.com,Inactive
478,Lavanya Patel,35.0,Male,IT,East,C,74817.0,40503,10,2017-03-28,4.7,lavanya.patel478@example.com,Active
479,Nikhil Patel,22.0,Male,IT,South,B,115754.0,82405,10,2017-12-04,3.1,nikhil.patel479@example.com,Inactive
480,Akash Sharma,51.0,Female,Sales,South,A,138786.0,85216,25,2022-06-22,4.7,akash.sharma480@example.com,Inactive
481,Kiran Reddy,49.0,Male,Operations,South,B,136013.0,81769,20,2020-08-21,4.5,kiran.reddy481@example.com,Inactive
482,Sneha Verma,46.0,Male,Finance,East,B,45099.0,38425,4,2024-12-20,2.4,sneha.verma482@example.com,Active
483,Aarav Verma,40.0,Male,Finance,South,C,59355.0,6007,9,2016-07-13,4.0,aarav.verma483@example.com,Active
484,Charan Naidu,33.0,Male,Operations,West,C,52618.0,3133,32,2016-05-16,2.8,charan.naidu484@example.com,Active
485,Aditya Patel,58.0,Female,Marketing,East,C,68022.0,30309,1,2020-05-14,4.9,aditya.patel485@example.com,Inactive
486,Arjun Sharma,32.0,Female,HR,South,A,144337.0,21852,6,2018-05-13,1.1,arjun.sharma486@example.com,Inactive
487,Isha Naidu,44.0,Male,HR,East,C,32820.0,64795,0,2023-09-29,2.2,isha.naidu487@example.com,Active
488,Kiran Kumar,26.0,Female,Sales,South,B,112334.0,7446,25,2018-01-30,4.5,kiran.kumar488@example.com,Active
489,Neha Naidu,57.0,Male,Operations,South,A,35568.0,51503,4,2019-08-19,3.9,neha.naidu489@example.com,Active
490,Charan Kumar,23.0,Female,IT,West,B,42081.0,31775,17,2019-05-04,3.2,charan.kumar490@example.com,Inactive
491,Vihaan Sharma,45.0,Male,Sales,South,A,56682.0,19616,27,2018-03-26,4.8,vihaan.sharma491@example.com,Active
492,Ananya Rao,53.0,Male,IT,North,B,85542.0,5512,9,2025-11-03,5.0,ananya.rao492@example.com,Inactive
493,Rahul Rao,41.0,Male,HR,South,C,35339.0,33194,32,2020-09-30,4.0,rahul.rao493@example.com,Active
494,Akash Rao,41.0,Female,IT,West,C,94071.0,52616,21,2022-09-26,4.1,akash.rao494@example.com,Inactive
495,Aisha Kumar,58.0,Male,HR,North,B,96715.0,83650,34,2022-11-08,1.3,aisha.kumar495@example.com,Inactive
496,Aditya Reddy,57.0,Female,IT,North,B,136577.0,96712,5,2018-01-30,4.3,aditya.reddy496@example.com,Active
497,Aditya Verma,26.0,Female,Sales,West,C,31117.0,40439,5,2023-09-01,3.8,aditya.verma497@example.com,Inactive
498,Nikhil Kumar,47.0,Male,HR,North,B,,34529,1,2024-11-01,1.1,nikhil.kumar498@example.com,Active
499,Rohit Sharma,46.0,Male,Marketing,East,C,79576.0,28951,32,2015-03-10,2.9,rohit.sharma499@example.com,Active
500,Varun Singh,26.0,Male,Finance,East,B,127603.0,96525,35,2020-03-28,2.5,varun.singh500@example.com,Active
501,Isha Reddy,37.0,Male,IT,South,B,134465.0,62249,23,2025-10-20,3.2,isha.reddy501@example.com,Active
502,Nikhil Reddy,32.0,Female,Marketing,South,B,86121.0,46463,8,2025-06-12,2.2,nikhil.reddy502@example.com,Active
503,Aisha Singh,56.0,Male,Sales,East,B,46091.0,8870,15,2023-06-06,3.7,aisha.singh503@example.com,Inactive
504,Krishna Das,37.0,Female,HR,North,C,117032.0,57288,30,2019-03-14,4.6,krishna.das504@example.com,Active
505,Divya Verma,35.0,Female,Finance,North,C,86897.0,10101,10,2015-12-24,2.5,divya.verma505@example.com,Active
506,Pooja Sharma,52.0,Female,Operations,North,A,96988.0,1412,0,2019-10-03,1.2,pooja.sharma506@example.com,Inactive
507,Aisha Reddy,28.0,Male,Finance,North,B,52873.0,49366,24,2023-01-02,1.1,aisha.reddy507@example.com,Inactive
508,Rohit Reddy,22.0,Female,Marketing,East,A,68573.0,60052,32,2021-03-15,4.5,rohit.reddy508@example.com,Inactive
509,Ananya Reddy,55.0,Male,HR,East,C,50563.0,71220,23,2025-04-12,2.0,ananya.reddy509@example.com,Active
510,Bhavana Sharma,40.0,Female,IT,South,B,121791.0,88643,5,2019-03-05,2.1,,Inactive
511,Lavanya Reddy,25.0,Male,Marketing,South,B,40232.0,37519,22,2025-10-18,2.3,lavanya.reddy511@example.com,Inactive
512,Sai Naidu,55.0,Female,Sales,East,A,135163.0,47940,28,2017-09-10,3.0,sai.naidu512@example.com,Inactive
513,Nikhil Reddy,26.0,Female,,East,A,137857.0,56992,30,2019-05-10,3.2,nikhil.reddy513@example.com,Inactive
514,Rahul Gupta,47.0,Male,IT,South,A,141746.0,37984,28,2023-01-06,2.4,rahul.gupta514@example.com,Active
515,Bhavana Singh,38.0,Male,IT,South,C,131580.0,60667,15,2021-07-12,2.9,bhavana.singh515@example.com,Inactive
516,Rohit Patel,45.0,Female,Marketing,East,B,37622.0,35029,18,2020-06-24,1.6,rohit.patel516@example.com,Inactive
517,Rohit Kumar,52.0,Female,HR,East,C,35448.0,9634,26,2024-05-27,4.8,rohit.kumar517@example.com,Inactive
518,Vihaan Sharma,38.0,Male,Finance,North,C,65019.0,42094,19,2016-03-30,3.9,vihaan.sharma518@example.com,Inactive
519,Suresh Patel,56.0,Female,Marketing,North,C,100826.0,77955,12,2023-01-07,1.2,suresh.patel519@example.com,Inactive
520,Ananya Naidu,45.0,Male,HR,North,B,99592.0,65374,3,2025-04-05,4.8,ananya.naidu520@example.com,Inactive
521,Sai Patel,50.0,Female,Sales,West,C,43287.0,60793,11,2023-02-21,2.2,sai.patel521@example.com,Inactive
522,Rohit Reddy,48.0,Male,Marketing,South,A,64370.0,6104,24,2025-02-02,2.4,rohit.reddy522@example.com,Active
523,Sai Naidu,56.0,Female,Marketing,West,C,65221.0,20997,26,2020-01-20,3.9,sai.naidu523@example.com,Active
524,Keerthi Sharma,48.0,Female,,West,C,100032.0,51973,24,2015-01-31,2.0,keerthi.sharma524@example.com,Active
525,Divya Das,21.0,Male,Finance,East,A,139522.0,76587,16,2015-07-27,2.7,divya.das525@example.com,Active
526,Sneha Reddy,29.0,Male,Finance,West,A,133439.0,1682,4,2023-05-29,4.7,sneha.reddy526@example.com,Inactive
527,Vihaan Patel,58.0,Male,IT,East,A,92074.0,66923,27,2021-12-13,2.3,vihaan.patel527@example.com,Inactive
528,Priya Verma,29.0,Male,Finance,South,B,31766.0,7439,26,2021-03-01,4.7,priya.verma528@example.com,Active
529,Sai Kumar,22.0,Female,HR,South,B,97627.0,66115,16,2019-03-18,3.3,sai.kumar529@example.com,Active
530,Meera Rao,39.0,Male,Sales,West,B,105951.0,38307,28,2024-09-04,1.6,meera.rao530@example.com,Inactive
531,Charan Verma,45.0,Male,Finance,East,C,115935.0,36293,14,2018-04-06,2.4,charan.verma531@example.com,Inactive
532,Meera Reddy,48.0,Female,HR,West,B,32151.0,15302,21,2020-09-05,2.8,meera.reddy532@example.com,Inactive
533,Arjun Gupta,27.0,Male,Marketing,West,A,56129.0,44428,29,2016-04-04,1.4,arjun.gupta533@example.com,Active
534,Aisha Reddy,,Female,Sales,North,A,35847.0,80692,14,2015-12-13,2.9,aisha.reddy534@example.com,Inactive
535,Bhavana Reddy,58.0,Female,Operations,South,C,75354.0,63308,18,2023-04-09,3.7,bhavana.reddy535@example.com,Active
536,Suresh Sharma,34.0,Female,Marketing,South,A,96051.0,11434,5,2019-02-17,3.2,suresh.sharma536@example.com,Inactive
537,Meera Naidu,25.0,Male,Marketing,North,C,141411.0,50541,7,2017-02-16,3.0,meera.naidu537@example.com,Inactive
538,Mohan Kumar,52.0,Male,Operations,East,B,89103.0,62467,30,2017-02-23,2.8,mohan.kumar538@example.com,Inactive
539,Ananya Das,52.0,Male,Operations,North,A,76046.0,92823,32,2020-04-04,2.8,ananya.das539@example.com,Active
540,Aarav Gupta,45.0,Female,IT,North,C,44493.0,25077,32,2016-06-14,2.4,aarav.gupta540@example.com,Active
541,Divya Kumar,26.0,Male,Finance,North,A,79284.0,61100,33,2015-03-08,3.4,divya.kumar541@example.com,Active
542,Mohan Naidu,29.0,Female,Sales,East,B,56167.0,63323,9,2019-03-02,1.5,mohan.naidu542@example.com,Active
543,Keerthi Kumar,58.0,Male,Operations,South,C,141427.0,71367,31,2025-05-29,4.5,keerthi.kumar543@example.com,Active
544,Varun Gupta,40.0,Female,Marketing,West,B,60446.0,78037,15,2018-09-26,1.3,varun.gupta544@example.com,Inactive
545,Aditya Verma,23.0,Female,HR,East,A,129398.0,13572,34,2022-07-31,2.6,aditya.verma545@example.com,Inactive
546,Ananya Rao,54.0,Female,IT,West,A,80539.0,99416,8,2015-06-16,3.1,ananya.rao546@example.com,Inactive
547,Sneha Verma,44.0,Male,Operations,North,C,145620.0,45344,2,2024-07-23,4.6,sneha.verma547@example.com,Active
548,Isha Das,58.0,Male,IT,West,C,145255.0,8072,20,2016-07-10,3.8,isha.das548@example.com,Active
549,Mohan Reddy,34.0,Male,IT,South,C,79221.0,79580,13,2020-05-06,2.0,mohan.reddy549@example.com,Active
550,Varun Das,57.0,Male,Operations,West,C,82565.0,86990,6,2025-10-16,2.4,varun.das550@example.com,Active
551,Pooja Kumar,25.0,Female,HR,North,B,68340.0,67227,20,2016-05-28,1.0,pooja.kumar551@example.com,Active
552,Keerthi Rao,44.0,Female,Finance,North,B,68297.0,31309,5,2016-12-19,4.4,keerthi.rao552@example.com,Active
553,Arjun Das,37.0,Male,IT,West,C,125836.0,90717,9,2025-08-22,1.4,arjun.das553@example.com,Inactive
554,Nikhil Sharma,40.0,Female,IT,South,C,75127.0,19912,15,2021-12-29,1.9,nikhil.sharma554@example.com,Active
555,Neha Kumar,45.0,Male,Finance,West,A,48693.0,65303,15,2024-09-23,1.7,neha.kumar555@example.com,Inactive
556,Aisha Patel,39.0,Female,Marketing,South,A,133723.0,94264,2,2015-01-09,1.6,aisha.patel556@example.com,Inactive
557,Rahul Verma,58.0,Male,Finance,East,C,146173.0,74617,34,2021-03-27,2.4,rahul.verma557@example.com,Inactive
558,Mohan Kumar,21.0,Female,Marketing,East,C,134612.0,18189,7,2015-12-13,3.2,mohan.kumar558@example.com,Active
559,Harsha Gupta,58.0,Male,IT,South,C,33216.0,10221,14,2024-11-06,2.1,harsha.gupta559@example.com,Inactive
560,Rohit Verma,32.0,Female,HR,South,C,146897.0,37327,30,2015-04-05,1.2,rohit.verma560@example.com,Inactive
561,Harsha Naidu,59.0,Female,HR,West,B,52167.0,21131,3,2017-09-25,3.5,harsha.naidu561@example.com,Inactive
562,Bhavana Reddy,32.0,Female,Finance,West,C,122577.0,46446,24,2018-04-13,1.2,bhavana.reddy562@example.com,Active
563,Meera Reddy,25.0,Male,Finance,North,A,,90073,3,2023-01-07,2.1,meera.reddy563@example.com,Inactive
564,Varun Singh,51.0,Male,Operations,North,A,73714.0,72481,29,2016-11-10,1.7,varun.singh564@example.com,Inactive
565,Divya Rao,26.0,Female,IT,North,A,134123.0,49913,18,2016-08-27,1.2,divya.rao565@example.com,Inactive
566,Bhavana Singh,28.0,Female,HR,North,B,117383.0,39241,29,2015-07-15,1.4,bhavana.singh566@example.com,Active
567,Krishna Gupta,53.0,Female,Operations,South,B,43215.0,17875,33,2022-07-04,1.3,krishna.gupta567@example.com,Active
568,Deepika Patel,46.0,Female,Operations,North,B,147359.0,23906,31,2021-09-15,1.6,deepika.patel568@example.com,Active
569,Aisha Singh,,Female,Finance,West,A,82526.0,3595,9,2022-11-02,3.8,aisha.singh569@example.com,Inactive
570,Meera Singh,42.0,Female,Operations,East,B,74879.0,54516,34,2015-11-16,1.3,meera.singh570@example.com,Inactive
571,Meera Reddy,49.0,Male,Sales,North,C,110003.0,98587,6,2021-11-08,1.6,meera.reddy571@example.com,Inactive
572,Lavanya Gupta,58.0,Female,Sales,West,C,86770.0,77759,10,2017-06-01,2.4,lavanya.gupta572@example.com,Inactive
573,Keerthi Reddy,40.0,Male,Sales,West,A,93385.0,41343,2,2020-03-14,1.7,keerthi.reddy573@example.com,Active
574,Varun Reddy,24.0,Female,Sales,West,B,110422.0,36060,3,2016-09-10,4.4,varun.reddy574@example.com,Inactive
575,Aisha Sharma,27.0,Female,Sales,South,A,90164.0,76084,14,2025-04-12,4.2,aisha.sharma575@example.com,Active
576,Riya Rao,,Female,Finance,North,A,46401.0,31167,26,2016-02-02,3.5,riya.rao576@example.com,Inactive
577,Mohan Gupta,56.0,Male,Finance,South,A,113226.0,98291,15,2024-05-31,2.1,mohan.gupta577@example.com,Active
578,Isha Gupta,43.0,Male,Marketing,West,B,93199.0,7555,13,2016-12-01,1.8,isha.gupta578@example.com,Inactive
579,Rohit Rao,55.0,Female,HR,North,C,135095.0,25720,30,2021-09-24,4.4,rohit.rao579@example.com,Active
580,Aditya Gupta,37.0,Female,Finance,West,A,131931.0,37580,1,2023-10-20,1.8,aditya.gupta580@example.com,Active
581,Meera Patel,39.0,Female,HR,East,B,90163.0,17510,30,2023-03-16,1.3,meera.patel581@example.com,Inactive
582,Harsha Kumar,49.0,Female,Finance,North,C,55523.0,97864,0,2023-12-11,1.5,harsha.kumar582@example.com,Inactive
583,Arjun Gupta,52.0,Female,IT,West,B,127730.0,90945,14,2024-09-28,3.6,arjun.gupta583@example.com,Inactive
584,Aisha Singh,32.0,Female,Finance,East,C,133378.0,3216,14,2021-09-15,1.3,aisha.singh584@example.com,Inactive
585,Suresh Singh,46.0,Female,Finance,South,C,55093.0,9988,14,2016-09-07,2.8,suresh.singh585@example.com,Active
586,Meera Rao,56.0,Male,IT,North,A,62594.0,18814,18,2024-05-11,1.3,meera.rao586@example.com,Active
587,Neha Das,34.0,Male,Operations,East,A,97961.0,81050,29,2018-07-06,2.2,neha.das587@example.com,Inactive
588,Deepika Das,24.0,Female,IT,West,B,148867.0,26512,1,2017-05-16,1.3,deepika.das588@example.com,Inactive
589,Sneha Das,27.0,Female,IT,South,C,82764.0,50889,10,2022-11-02,2.1,sneha.das589@example.com,Inactive
590,Deepika Rao,26.0,Female,Sales,West,B,100883.0,65527,24,2023-05-13,1.6,deepika.rao590@example.com,Active
591,Akash Verma,57.0,Male,Marketing,East,B,34841.0,49955,29,2015-08-13,4.3,akash.verma591@example.com,Active
592,Mohan Singh,,Male,Finance,South,B,134830.0,58496,24,2017-10-12,4.8,mohan.singh592@example.com,Inactive
593,Neha Patel,55.0,Female,Sales,North,A,68360.0,18482,1,2021-12-10,1.2,neha.patel593@example.com,Inactive
594,Meera Reddy,25.0,Female,Finance,East,B,63411.0,74245,27,2016-03-18,2.8,meera.reddy594@example.com,Active
595,Sneha Reddy,31.0,Female,Sales,West,C,142935.0,32783,23,2019-08-23,1.7,sneha.reddy595@example.com,Active
596,Charan Kumar,57.0,Female,Marketing,South,B,46932.0,8105,34,2025-04-16,3.6,charan.kumar596@example.com,Active
597,Meera Singh,39.0,Male,Finance,East,C,65699.0,65547,22,2015-02-01,1.9,meera.singh597@example.com,Inactive
598,Deepika Das,56.0,Female,Finance,West,A,44293.0,77642,14,2017-09-22,1.7,deepika.das598@example.com,Active
599,Aarav Kumar,38.0,Male,Sales,North,A,38690.0,3675,23,2021-05-16,4.8,aarav.kumar599@example.com,Inactive
600,Mohan Naidu,40.0,Male,Sales,West,C,104206.0,58465,23,2018-07-11,3.3,mohan.naidu600@example.com,Inactive
601,Rohit Patel,49.0,Male,Sales,South,A,48896.0,25217,9,2017-05-25,3.7,rohit.patel601@example.com,Active
602,Pooja Reddy,34.0,Female,IT,North,B,30108.0,44235,5,2016-08-03,1.2,pooja.reddy602@example.com,Inactive
603,Ananya Patel,57.0,Female,Sales,West,A,40435.0,79391,12,2015-12-24,3.1,ananya.patel603@example.com,Active
604,Priya Gupta,60.0,Female,Marketing,West,A,51850.0,11544,10,2024-01-13,1.1,priya.gupta604@example.com,Inactive
605,Deepika Sharma,50.0,Male,,South,C,58986.0,12287,0,2016-08-13,2.2,deepika.sharma605@example.com,Active
606,Krishna Gupta,38.0,Male,Sales,North,A,51391.0,74555,0,2022-10-22,4.2,krishna.gupta606@example.com,Inactive
607,Harsha Naidu,44.0,Female,IT,South,C,136941.0,69667,11,2018-11-12,1.7,harsha.naidu607@example.com,Inactive
608,Vihaan Kumar,,Female,Marketing,West,A,52484.0,70541,2,2022-07-02,4.5,vihaan.kumar608@example.com,Inactive
609,Suresh Sharma,33.0,Female,Marketing,South,B,80824.0,2778,10,2020-07-12,2.8,suresh.sharma609@example.com,Active
610,Vihaan Das,44.0,Male,Operations,South,C,117219.0,86107,17,2015-12-05,1.7,vihaan.das610@example.com,Inactive
611,Priya Singh,43.0,Female,Finance,South,C,82921.0,30201,22,2016-03-04,2.2,priya.singh611@example.com,Inactive
612,Ananya Verma,41.0,Female,IT,South,B,63903.0,32334,2,2020-04-06,3.1,ananya.verma612@example.com,Active
613,Mohan Verma,41.0,Male,IT,East,B,67335.0,98255,29,2019-07-07,1.0,mohan.verma613@example.com,Inactive
614,Harsha Naidu,22.0,Female,Sales,North,A,114537.0,39215,30,2019-10-14,1.2,harsha.naidu614@example.com,Inactive
615,Nikhil Gupta,49.0,Male,Operations,West,A,136600.0,46842,0,2023-02-09,2.0,nikhil.gupta615@example.com,Active
616,Ananya Gupta,54.0,Male,Sales,West,C,94598.0,72750,22,2023-03-06,2.6,ananya.gupta616@example.com,Inactive
617,Sai Patel,27.0,Female,Finance,West,C,107076.0,58855,1,2022-01-07,3.1,sai.patel617@example.com,Inactive
618,Nikhil Naidu,27.0,Male,Operations,South,B,52763.0,33377,13,2015-03-23,4.9,nikhil.naidu618@example.com,Inactive
619,Neha Sharma,22.0,Female,Finance,East,A,58081.0,1253,30,2022-10-26,2.2,neha.sharma619@example.com,Active
620,Bhavana Kumar,32.0,Female,Operations,West,B,135219.0,6426,3,2018-07-20,3.3,bhavana.kumar620@example.com,Active
621,Neha Singh,35.0,Female,Sales,West,B,85771.0,30843,7,2016-08-10,4.6,neha.singh621@example.com,Active
622,Deepika Gupta,42.0,Female,Operations,North,C,66791.0,38188,22,2015-06-01,3.2,deepika.gupta622@example.com,Inactive
623,Rahul Das,28.0,Male,,West,B,78652.0,93415,15,2023-06-16,3.4,rahul.das623@example.com,Active
624,Suresh Das,47.0,Male,Marketing,South,A,104908.0,62333,26,2020-09-01,3.5,suresh.das624@example.com,Inactive
625,Pooja Das,29.0,Male,IT,East,C,114026.0,80584,8,2020-04-08,4.8,pooja.das625@example.com,Active
626,Suresh Rao,59.0,Female,HR,South,C,87504.0,38514,3,2018-02-05,3.7,suresh.rao626@example.com,Active
627,Krishna Singh,34.0,Male,Operations,West,A,92666.0,76803,23,2015-06-05,3.1,krishna.singh627@example.com,Inactive
628,Sneha Sharma,24.0,Male,HR,East,A,84957.0,49082,33,2016-10-06,2.4,sneha.sharma628@example.com,Inactive
629,Mohan Das,26.0,Male,,East,B,43761.0,39619,1,2017-01-06,4.3,mohan.das629@example.com,Inactive
630,Ananya Reddy,31.0,Female,Sales,West,B,30490.0,13257,20,2019-02-03,4.1,ananya.reddy630@example.com,Active
631,Priya Gupta,27.0,Female,Operations,East,A,85733.0,72875,14,2018-10-07,3.8,priya.gupta631@example.com,Active
632,Arjun Singh,44.0,Female,Marketing,North,B,38846.0,4101,23,2017-11-22,2.8,arjun.singh632@example.com,Inactive
633,Sneha Rao,43.0,Male,Sales,South,A,87418.0,54310,13,2019-06-02,1.4,sneha.rao633@example.com,Active
634,Bhavana Kumar,30.0,Male,HR,South,B,91640.0,65088,17,2023-05-02,4.1,bhavana.kumar634@example.com,Inactive
635,Charan Patel,23.0,Female,Sales,South,A,66219.0,24204,19,2017-07-01,2.5,charan.patel635@example.com,Inactive
636,Isha Naidu,25.0,Male,,South,A,57017.0,59189,7,2025-11-22,4.0,isha.naidu636@example.com,Active
637,Priya Singh,39.0,Male,Finance,South,A,119162.0,77304,8,2016-06-29,1.6,priya.singh637@example.com,Active
638,Harsha Singh,52.0,Female,Finance,South,A,46299.0,83332,10,2019-04-16,3.4,harsha.singh638@example.com,Active
639,Mohan Kumar,49.0,Female,Operations,North,B,96190.0,47486,5,2024-08-08,3.6,mohan.kumar639@example.com,Inactive
640,Priya Reddy,55.0,Male,IT,East,C,39498.0,43309,0,2017-02-27,1.0,priya.reddy640@example.com,Active
641,Vihaan Rao,43.0,Female,Sales,West,A,69946.0,76097,24,2016-12-26,1.2,vihaan.rao641@example.com,Active
642,Isha Verma,56.0,Female,IT,West,C,127875.0,93053,7,2017-01-25,4.5,isha.verma642@example.com,Active
643,Kiran Das,28.0,Male,Sales,West,A,126465.0,41538,21,2015-09-06,2.7,kiran.das643@example.com,Active
644,Akash Sharma,40.0,Male,Sales,North,C,61245.0,64939,29,2015-06-26,2.8,akash.sharma644@example.com,Inactive
645,Suresh Reddy,27.0,Female,Finance,West,A,43308.0,58311,10,2016-03-15,2.0,suresh.reddy645@example.com,Active
646,Suresh Verma,40.0,Female,Sales,East,A,37595.0,39196,35,2024-03-26,4.9,suresh.verma646@example.com,Active
647,Riya Verma,32.0,Female,Finance,South,A,95742.0,21029,4,2019-01-27,4.7,riya.verma647@example.com,Active
648,Varun Kumar,48.0,Female,Sales,South,A,135896.0,41419,10,2017-01-05,3.8,varun.kumar648@example.com,Inactive
649,Harsha Patel,54.0,Female,IT,North,C,48483.0,2536,29,2023-10-08,4.5,harsha.patel649@example.com,Inactive
650,Keerthi Das,26.0,Female,Operations,North,B,85539.0,92986,0,2020-12-01,2.4,keerthi.das650@example.com,Active
651,Akash Naidu,49.0,Female,Operations,East,C,90762.0,39407,29,2021-10-08,2.5,akash.naidu651@example.com,Inactive
652,Harsha Reddy,31.0,Male,Finance,West,A,147785.0,19438,15,2015-04-01,3.1,harsha.reddy652@example.com,Inactive
653,Nikhil Naidu,38.0,Female,IT,North,B,72606.0,28511,2,2017-04-27,1.3,nikhil.naidu653@example.com,Inactive
654,Rohit Verma,45.0,Male,Operations,North,C,113911.0,45359,10,2020-04-09,1.6,rohit.verma654@example.com,Inactive
655,Isha Rao,43.0,Female,HR,South,B,120392.0,62790,6,2015-08-25,4.4,isha.rao655@example.com,Active
656,Keerthi Kumar,34.0,Male,IT,East,B,113660.0,14028,28,2018-12-22,4.7,keerthi.kumar656@example.com,Active
657,Riya Gupta,35.0,Female,Sales,North,B,147763.0,66884,14,2020-05-21,4.4,riya.gupta657@example.com,Inactive
658,Sneha Sharma,57.0,Male,HR,West,B,127441.0,15958,35,2016-06-11,2.3,sneha.sharma658@example.com,Active
659,Mohan Naidu,51.0,Female,IT,South,A,128252.0,44345,15,2020-08-28,2.3,mohan.naidu659@example.com,Inactive
660,Priya Rao,31.0,Male,Sales,East,A,128183.0,59637,9,2015-03-10,4.4,priya.rao660@example.com,Inactive
661,Sai Naidu,58.0,Female,IT,North,B,114294.0,80613,0,2020-12-04,2.6,sai.naidu661@example.com,Inactive
662,Aisha Verma,54.0,Female,Marketing,East,A,93374.0,55117,25,2023-01-28,3.3,aisha.verma662@example.com,Inactive
663,Divya Patel,26.0,Male,HR,South,A,124007.0,23521,4,2017-12-21,2.6,divya.patel663@example.com,Active
664,Aarav Verma,58.0,Male,IT,North,A,42853.0,61021,24,2017-10-01,4.9,aarav.verma664@example.com,Inactive
665,Priya Verma,42.0,Female,HR,North,B,131465.0,9039,31,2017-07-29,2.3,priya.verma665@example.com,Active
666,Mohan Patel,,Female,Operations,South,A,41040.0,91522,14,2024-09-05,2.3,mohan.patel666@example.com,Inactive
667,Pooja Sharma,51.0,Female,Finance,North,A,62923.0,45386,2,2025-08-07,4.3,pooja.sharma667@example.com,Active
668,Arjun Rao,50.0,Male,HR,West,A,123983.0,56088,0,2016-04-25,2.1,arjun.rao668@example.com,Inactive
669,Kiran Gupta,28.0,Male,IT,East,B,30483.0,74372,33,2021-05-06,3.5,kiran.gupta669@example.com,Inactive
670,Priya Das,43.0,Female,Marketing,West,C,116451.0,19563,12,2016-10-06,4.8,priya.das670@example.com,Active
671,Keerthi Reddy,49.0,Male,Finance,East,B,71281.0,49836,24,2017-05-21,4.9,keerthi.reddy671@example.com,Active
672,Sai Das,33.0,Male,Finance,North,C,61428.0,40840,5,2025-09-29,3.8,sai.das672@example.com,Active
673,Vihaan Das,40.0,Male,Operations,North,A,139847.0,89266,28,2016-07-25,2.8,vihaan.das673@example.com,Inactive
674,Keerthi Das,31.0,Female,Operations,West,A,92258.0,28965,5,2020-01-09,3.4,keerthi.das674@example.com,Active
